[Data]

Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Lockin Signal' (V),Lockin Signal (V),Range,M. Quad. Signal (emu),AC Moment (emu),AC M. Std Err. (emu),AC Phase (deg),AC Phase Std. Err. (deg),AC Susceptibility (emu/Oe),AC Suscept. Std Err. (emu/Oe),AC X' (emu/Oe),AC X' Std Err. (emu/Oe),AC X'' (emu/Oe),AC X'' Std Err. (emu/Oe),AC Drive (Oe),AC Frequency (Hz),AC Averaging Time (sec),AC Cycles,AC Range,AC Measure Type,AC Signal' (V),AC Signal'' (V),AC Trim Coil Ratio,AC Trim Coil Phase,Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),Measure Count,Measurement Number,SQUID Status (code),Motor Status (code),Measure Status (code),Motor Current (amps),Motor Temp. (C),Temp. Status (code),Field Status (code),Chamber Status (code),Chamber Temp (K),Redirection State,Evercool Status,Average Temp (K),Rotation Angle (deg),Rotator state,DC Moment Fixed Ctr (emu),DC Moment Err Fixed Ctr (emu),DC Moment Free Ctr (emu),DC Moment Err Free Ctr (emu),DC Fixed Fit,DC Free Fit,DC Calculated Center (mm),DC Calculated Center Err (mm),DC Scan Length (mm),DC Scan Time (s),DC Number of Points,DC Squid Drift,DC Min V (V),DC Max V (V),DC Scans per Measure,Map 01,Map 02,Map 03,Map 04,Map 05,Map 06,Map 07,Map 08,Map 09,Map 10,Map 11,Map 12,Map 13,Map 14,Map 15,Map 16

,3825482774.81998,1.80000019073486,4000.47412109375,,,5,,,,24.2400001734495,,,,,7.74748536829874E-5,2.86322681039923E-6,17.442913523405,0.0201149610925303,2.58250204493364E-5,9.54411495015001E-7,2.46374848946042E-5,8.54613243144271E-7,7.74118978431577E-6,4.24897053954483E-7,2.99999195876641,0.600503325462341,53.288630792115,32,1,3,0.2442078352858,0.0801500463052006,0.0264395363628864,177.69905090332,1.79880225658417,1.80255496501923,4000.47412109375,4000.47412109375,,,2.34304761886597,0,1,,,,,,1,1,1,1.79999446868896,0,0,1.8000024146721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

,3825482994.96119,1.80034345388412,4000.47412109375,,,5,,,,24.2400001734495,,,,,7.19758999701438E-5,4.47574900741339E-6,19.6806490401037,0.0325617807767769,2.39920451019108E-5,1.49192121384016E-6,2.25905339760612E-5,1.41595367926791E-6,8.07997542375895E-6,4.70004347292608E-7,2.99999019109928,0.800566077232361,39.971716151935,32,1,3,0.223615234368807,0.0837415003937102,0.027147863060236,178.997253417969,1.79809904098511,1.80180084705353,4000.47412109375,4000.47412109375,,,2.34206008911133,0,1,,,,,,1,1,1,1.80032217502594,0,0,1.79999088062035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

,3825483173.4674,1.80007112026215,4000.47412109375,,,5,,,,24.2400001734495,,,,,6.83611252237717E-5,2.99248090515919E-6,20.1872030988047,0.0227203023996659,2.27870031248896E-5,9.97491944637021E-7,2.13872002809228E-5,9.64752183855208E-7,7.86353454608208E-6,2.53462824418797E-7,3.00000508399908,1.02065479755402,31.3524220693299,31,1,3,0.211480918794054,0.0819075959301893,0.0269244778901339,179.7353515625,1.79769098758698,1.8015501499176,4000.47412109375,4000.47412109375,,,2.34103155136108,0,1,,,,,,1,1,1,1.80020880699158,0,0,1.8000065569846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

,3825483314.23948,1.79998004436493,4000.47412109375,,,5,,,,24.2400001734495,,,,,6.36677234233743E-5,1.52911559334386E-6,21.3107189481686,0.0134594490006816,2.12225731055945E-5,5.0970516490512E-7,1.97714426127815E-5,4.92230589494751E-7,7.71282478938749E-6,1.3231931792677E-7,3.00000019350108,1.33032166957855,24.0543326713889,31,1,3,0.195161450289442,0.0807756943459059,0.0264182295650244,178.920654296875,1.79830265045166,1.8016574382782,4000.47412109375,4000.47412109375,,,2.34110260009766,0,1,,,,,,1,1,1,1.79977309703827,0,0,1.80001524657257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

,3825483432.01367,1.79994636774063,4000.47412109375,,,5,,,,24.2400001734495,,,,,6.02671950383265E-5,4.98853161245399E-7,21.8987562639293,0.00509475920894791,2.00891033202494E-5,1.66284704166483E-7,1.86395610169621E-5,1.55094600538538E-7,7.49258548877503E-6,5.99688896305913E-8,2.9999942793653,1.73002147674561,18.4968802006991,31,1,3,0.183607648535484,0.079132787550177,0.0268196482211351,177.153305053711,1.79878401756287,1.80168175697327,4000.47412109375,4000.47412109375,,,2.34084010124207,0,1,,,,,,1,1,1,1.80007421970367,0,0,1.79999437869764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

,3825483537.40648,1.80001294612885,4000.47412109375,,,5,,,,24.2400001734495,,,,,5.5424432523968E-5,5.45546761912331E-7,22.2202854090081,0.00815422351674507,1.84748317659353E-5,1.81849126599943E-7,1.71028307771317E-5,9.97078923522838E-8,6.98660061749696E-6,1.52077089161476E-7,2.99999660219706,2.30147647857666,13.9041177686901,32,1,3,0.167992781753995,0.0747334723447359,0.0266353413462639,176.023010253906,1.79867386817932,1.80222690105438,4000.47412109375,4000.47412109375,,,2.3407461643219,0,1,,,,,,1,1,1,1.79998314380646,0,0,1.80001006227859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

,3825483624.98154,1.79984557628632,4000.47412109375,,,5,,,,24.2400001734495,,,,,5.18150602847575E-5,4.17818848802825E-7,22.2762745439686,0.0061302509682604,1.72717056649152E-5,1.39273102030897E-7,1.59826624324954E-5,1.0208499169523E-7,6.54723744371345E-6,9.47399146078011E-8,2.99999671659596,2.94003653526306,12,35,1,3,0.156510638518457,0.0710632182791141,0.0276710633188486,174.392272949219,1.79898250102997,1.80234658718109,4000.47412109375,4000.47412109375,,,2.34046864509583,0,1,,,,,,1,1,1,1.79990494251251,0,0,1.79999831576406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

,3825483711.46007,1.80005049705505,4000.47412109375,,,5,,,,24.2400001734495,,,,,4.82537117948287E-5,1.12723705758114E-6,22.4926748303972,0.0163663254999839,1.60845665976478E-5,3.75745592403183E-7,1.48609886918813E-5,3.32719943886225E-7,6.1533972514329E-6,1.74591492206139E-7,3.000000746174,3.82425808906555,12,45,1,3,0.144885305901369,0.0680431726857787,0.0272642206400633,173.449478149414,1.79877436161041,1.80189430713654,4000.47412109375,4000.47412109375,,,2.3404393196106,0,1,,,,,,1,1,1,1.80001485347748,0,0,1.79999397642472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

,3825483800.04791,1.79994648694992,4000.47412109375,,,5,,,,24.2400001734495,,,,,4.53835337146812E-5,9.99087312882338E-7,23.5074576525539,0.0179122822229108,1.51278881056386E-5,3.33030062666933E-7,1.38723969151369E-5,2.27075978103145E-7,6.03403698742575E-6,2.43609365190342E-7,2.99999136679002,5.00288152694702,12,60,10,3,0.134315289526723,0.0679748298054975,0.0409845449030399,156.281036376953,1.79872155189514,1.80182886123657,4000.47412109375,4000.47412109375,,,2.3407998085022,0,1,,,,,,1,1,1,1.79991137981415,0,0,1.80000902829545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

,3825483894.96663,1.79991298913956,4000.47412109375,,,5,,,,24.2400001734495,,,,,4.1997486202479E-5,7.65894074435846E-7,22.3736046596941,0.0138343027168579,1.39991270692247E-5,2.55297386560264E-7,1.2945293629982E-5,2.15463418819085E-7,5.32868947620768E-6,1.36938930678213E-7,3.00000750009658,6.5069465637207,12,78,1,3,0.124628345059502,0.0622047741819902,0.0253859404474497,171.676940917969,1.79911553859711,1.80205178260803,4000.47412109375,4000.47412109375,,,2.34085369110107,0,1,,,,,,1,1,1,1.79994690418243,0,0,1.80001096315281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

,3825483975.29498,1.79996913671494,4000.47412109375,,,5,,,,24.2400001734495,,,,,3.966714677193E-5,6.96406457753639E-7,22.2902880048712,0.0137562614239325,1.32221885143201E-5,2.32132084516966E-7,1.22341475899242E-5,1.98531891021217E-7,5.01516718127827E-6,1.20292946217688E-7,3.00004395860556,8.50071811676025,12,102,1,3,0.116744821883993,0.0606061928975692,0.0262742936611176,170.653854370117,1.7989274263382,1.802090883255,4000.47412109375,4000.47412109375,,,2.34087038040161,0,1,,,,,,1,1,1,1.80001103878021,0,0,1.79999840259552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

,3825484051.55222,1.79969030618668,4000.47412109375,,,5,,,,24.2400001734495,,,,,3.70602247185037E-5,1.14872342867509E-6,22.2111183890872,0.0248673014173175,1.23530657539188E-5,3.82897193831786E-7,1.14364342599444E-5,3.73200590368156E-7,4.66971144061516E-6,8.56246482802461E-8,3.00008317423121,11.0973014831543,12,133,1,3,0.107992700318111,0.0585935184975461,0.0246412809938192,162.232482910156,1.79911744594574,1.80221402645111,4000.47412109375,4000.47412109375,,,2.34005856513977,0,1,,,,,,1,1,1,1.80001902580261,0,0,1.79999861966318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

